Quest/Stage Id,Name,LargeImageKey
100000,Prologue: The Forgotten Sky,st08
100001,Chapter 1: The Western Frontier,st00
100002,Prologue: The Forgotten Sky,st08
100003,Chapter 1: The Western Frontier,st00
100005,Prologue: The Forgotten Sky,st08
100006,Prologue: The Forgotten Sky,st08
101000,Chapter 1: The Western Frontier,folca
101001,Chapter 2: Tempest On The Horizon,st01
101002,Chapter 2: Tempest On The Horizon,st01
101003,Chapter 3: Creation Of The Stars,st03
101004,Chapter 3: Creation Of The Stars,st03
101005,Chapter 3: Creation Of The Stars,st03
101F00,Chapter 2: Tempest On The Horizon,st08
102000,Chapter 4: Skies Forever Blue,folca
102002,Chapter 4: Skies Forever Blue,st02
102F00,Chapter 4: Skies Forever Blue,st08
103001,Chapter 5: Shadows In The Snowscape,st03
103F00,Chapter 5: Shadows In The Snowscape,st03
104000,Chapter 6: In Search Of Hope,seedhollow
104001,Chapter 6: In Search Of Hope,st04
104003,Chapter 6: In Search Of Hope,st04
104F00,Chapter 6: In Search Of Hope,st03
104F01,Chapter 6: In Search Of Hope,st08
105001,Chapter 7: Warning Signs,st05
105002,Chapter 7: Warning Signs,st08
105F00,Chapter 7: Warning Signs,st08
105F01,Chapter 7: Warning Signs,st08
106000,Chapter 8: Relink,st06
106001,Chapter 8: Relink,st06
106002,Chapter 8: Relink,st06
106F00,Chapter 8: Relink,st08
107000,Chapter 9: Opposing Wills,st06
107001,Chapter 9: Opposing Wills,st07
107002,Chapter 9: Opposing Wills,st07
107F00,Chapter 9: Opposing Wills,st08
108000,Final Chapter: Id,st08
108001,Final Chapter: Id,st08
108002,Final Chapter: Id,st08
108F00,Final Chapter: Id,st08
200000,"悲傷事"
200001,"蟹與少年與寶物"
200002,"不可思議的蕈菇"
200003,"棘手的鄰居"
200100,"很有療效"
200101,"裝飾過的圓石"
200102,"飛在空中的討厭傢伙"
200103,"夢想是開騎空艇博物館"
200104,"久違的委託"
200200,"永誌不忘"
200201,"不成眠的夜晚"
210220,"禁忌的美酒之味"
210221,"透明之柱"
210223,"轉啊轉的螺旋槳"
210225,"勇於嘗試"
210227,"戰力分析"
210228,"狼群的視線"
210229,"來自遠方的支援"
200400,"美食之道"
200401,"正值好奇的年紀"
210420,"尋求珍奇昆蟲"
210421,"我的戰友特訓君"
210423,"新菜色"
210425,"憤恨事"
210427,"暴力的鎮魂歌"
210428,"魔劍之怒"
201002,"可疑的靈術"
201005,"損傷甚大"
201006,"勇士的記憶"
201007,"就算記不起名字也想要入手"
211021,"有仇必報"
211023,"可恨的雙翼"
211025,"烈焰魔種的用途"
211027,"有骨頭的冷卻材料"
211030,"變質魔法"
201102,"天無猛禽小鳥遊"
211121,"偷偷考察尖端技術"
211123,"擁有心的機械人偶"
211125,"滑溜的研究"
211130,"非常不可思議"
211230,"未知"
211330,"兒戲"
211430,"尋求深淵"
211530,"記憶的刻印"
202002,"學問始於勤奮調查"
202005,"不忘之花"
202006,"凡事都要適可而止"
202007,"寄宿著神之力的石頭"
202010,"願死者之魂安息"
212021,"請賜我勇氣"
212024,"廢物利用"
212026,"有雪卻缺水"
212030,"火種終成火焰"
212031,"惡夢之影"
212130,"光與影"
212230,"勿遭深淵吞噬"
212330,"水為生命之母"
212430,"雖只是土塊"
212530,"依循風的指引"
203006,"強化家中用品！"
203007,"估價失敗"
203011,"八方怒視火龍像"
213021,"失敗為成功之母"
213022,"強得不得了的傢伙"
213024,"＜門＞的記憶"
213026,"＜風息＞的記憶"
213032,"＜隔絕＞的記憶"
213033,"＜鎮守＞的記憶"
213034,"＜畏懼＞的記憶"
203111,"飛升靈峰冰龍像"
203211,"地龍空虎像"
203311,"風雲龍像"
204005,"感受眼球"
204006,"青春歲月"
204007,"互助精神"
204011,"可疑的文獻"
204012,"高級品委託"
204013,"往生淨土"
214024,"牧場的搗蛋鬼"
214026,"眼球的要害"
214027,"追求躍動感"
214030,"搖曳火光中"
214033,"率領獸人的象徵"
214034,"後悔與懺悔"
214035,"防衛的關鍵"
204106,"期貨交易"
204107,"有樣學樣"
204113,"冰凍白骨"
214130,"照耀一切的光"
214135,"失傳的技術"
214230,"究竟無是否即闇"
214330,"絕對零度"
214430,"大地的恩惠"
214530,"歌詠導風"
290002,"蟹與少年與寶物‧再次"
290003,"蟹與少年與寶物‧三部"
290004,"蟹與少年與寶物‧再續"
290005,"蟹與少年與寶物‧重複"
290006,"蟹與少年與寶物‧復活"
290007,"蟹與少年與寶物‧回歸"
290008,"蟹與少年與寶物‧再來"
290009,"蟹與少年與寶物‧更多！"
290010,"蟹與少年與寶物‧編年"
290011,"蟹與少年與寶物‧起源"
290012,"蟹與少年與寶物‧類推"
290013,"蟹與少年與寶物‧安可"
290014,"蟹與少年與寶物‧增大"
290015,"蟹與少年與寶物‧尾聲"
212630,"黏糊糊的探求"
