Quest/Stage Id,Name,LargeImageKey
100000,Prologue: The Forgotten Sky,st08
100001,Chapter 1: The Western Frontier,st00
100002,Prologue: The Forgotten Sky,st08
100003,Chapter 1: The Western Frontier,st00
100005,Prologue: The Forgotten Sky,st08
100006,Prologue: The Forgotten Sky,st08
101000,Chapter 1: The Western Frontier,folca
101001,Chapter 2: Tempest On The Horizon,st01
101002,Chapter 2: Tempest On The Horizon,st01
101003,Chapter 3: Creation Of The Stars,st03
101004,Chapter 3: Creation Of The Stars,st03
101005,Chapter 3: Creation Of The Stars,st03
101F00,Chapter 2: Tempest On The Horizon,st08
102000,Chapter 4: Skies Forever Blue,folca
102002,Chapter 4: Skies Forever Blue,st02
102F00,Chapter 4: Skies Forever Blue,st08
103001,Chapter 5: Shadows In The Snowscape,st03
103F00,Chapter 5: Shadows In The Snowscape,st03
104000,Chapter 6: In Search Of Hope,seedhollow
104001,Chapter 6: In Search Of Hope,st04
104003,Chapter 6: In Search Of Hope,st04
104F00,Chapter 6: In Search Of Hope,st03
104F01,Chapter 6: In Search Of Hope,st08
105001,Chapter 7: Warning Signs,st05
105002,Chapter 7: Warning Signs,st08
105F00,Chapter 7: Warning Signs,st08
105F01,Chapter 7: Warning Signs,st08
106000,Chapter 8: Relink,st06
106001,Chapter 8: Relink,st06
106002,Chapter 8: Relink,st06
106F00,Chapter 8: Relink,st08
107000,Chapter 9: Opposing Wills,st06
107001,Chapter 9: Opposing Wills,st07
107002,Chapter 9: Opposing Wills,st07
107F00,Chapter 9: Opposing Wills,st08
108000,Final Chapter: Id,st08
108001,Final Chapter: Id,st08
108002,Final Chapter: Id,st08
108F00,Final Chapter: Id,st08
200000,"쓰라린 체험"
200001,"게와 소년과 보물"
200002,"이상한 버섯"
200003,"골치 아픈 이웃"
200100,"약효 있음"
200101,"장식한 조약돌"
200102,"하늘을 나는 방해꾼"
200103,"꿈은 기공정 박물관"
200104,"오랜만의 의뢰"
200200,"영원한 기억"
200201,"잠 못 드는 밤"
210220,"금지된 술의 맛"
210221,"투명한 기둥"
210223,"빙글빙글 도는 날개"
210225,"도전 정신"
210227,"전력 분석"
210228,"늑대들의 시선"
210229,"원정 지원"
200400,"미식의 길"
200401,"한창 궁금할 나이"
210420,"진귀한 벌레를 찾아"
210421,"특훈 파트너 더미"
210423,"새로운 메뉴"
210425,"원통한 마음"
210427,"폭력적인 진혼가"
210428,"마검의 분노"
201002,"수상한 주술"
201005,"심각한 손상"
201006,"용사의 기억"
201007,"목구멍까지 차오르는 그것"
211021,"당한 만큼 갚아 준다"
211023,"괘씸한 날개"
211025,"플레임 시드의 용도"
211027,"뼈도 못 추릴 냉각재"
211030,"변성 마법"
201102,"새들의 놀이터"
211121,"남몰래 최신 기술 연구"
211123,"마음을 가진 기계인형"
211125,"미끈미끈한 연구"
211130,"불가사의"
211230,"미지"
211330,"애들 장난"
211430,"심연을 찾아"
211530,"기억의 각인"
202002,"학문의 기본은 꾸준한 조사"
202005,"잊지 못할 꽃"
202006,"무슨 일이든 적당히"
202007,"신의 힘이 깃든 돌"
202010,"죽은 자의 영혼에 평온을"
212021,"용기를 주세요"
212024,"고물 재활용"
212026,"눈은 있지만 물 부족"
212030,"불씨는 이윽고 화염이 되어"
212031,"악몽의 그림자"
212130,"빛과 그림자"
212230,"심연에 삼켜지지 말지어다"
212330,"물은 생명의 어머니"
212430,"흙덩이라 할지라도"
212530,"바람 부는 대로"
203006,"세간살이 강화!"
203007,"견적 실패"
203011,"노려보는 화룡 조각상"
213021,"실패는 성공의 어머니"
213022,"장난 아니게 강한 녀석"
213024,"<문>의 기억"
213026,"<숨결>의 기억"
213032,"<단절>의 기억"
213033,"<요새>의 기억"
213034,"<경외>의 기억"
203111,"영봉을 오르는 빙룡 조각상"
203211,"지룡과 하늘의 범 조각상"
203311,"구름 속의 풍룡 조각상"
204005,"시선을 느끼고"
204006,"청춘의 추억"
204007,"상부상조의 정신"
204011,"수상한 문헌"
204012,"일류가 되기 위한 의뢰"
204013,"정토를 향한 기도"
214024,"목장의 장난꾸러기"
214026,"눈알과 꼬리"
214027,"약동감이 필요해"
214030,"일렁이는 불꽃 속에"
214033,"수인을 통솔하는 상징"
214034,"후회와 참회"
214035,"방어의 핵심으로"
204106,"선물 거래"
204107,"남들을 따라"
204113,"얼어붙은 백골"
214130,"모든 것을 비추는 빛"
214135,"잃어버린 기술"
214230,"무는 과연 어둠인가"
214330,"절대 영도"
214430,"대지의 은혜"
214530,"바람을 읊다"
290002,"게와 소년과 보물 어게인"
